"lon","lat","area","grad","dc"
-72.5664,-16.6697,1163,16.5,10
-72.5651,-16.6703,1163,16.5,10
-72.5635,-16.6717,1163,16.5,10
-72.5624,-16.6722,1163,16.5,10
-72.558,-16.6733,1163,16.5,10
-72.5536,-16.6755,1163,16.5,10
-72.5523,-16.6759,1163,16.5,10
-72.551,-16.6761,1163,16.5,10
-72.5437,-16.6751,1163,16.5,10
-72.5411,-16.6757,1163,16.5,10
-72.5358,-16.6781,1163,16.5,10
-72.5344,-16.6783,1163,16.5,10
-72.5261,-16.6783,1163,16.5,10
-72.525,-16.6788,1163,16.5,10
-72.524,-16.6797,1163,16.5,10
-72.5221,-16.6827,1163,16.5,10
-72.521,-16.6839,1163,16.5,10
-72.5193,-16.6847,1163,16.5,10
-72.5121,-16.6837,1163,16.5,10
-72.5103,-16.6838,1163,16.5,10
-72.5085,-16.6846,1163,16.5,10
-72.5072,-16.6847,1163,16.5,10
-72.5058,-16.6844,1163,16.5,10
-72.5043,-16.6831,1163,16.5,10
-72.5034,-16.6828,1163,16.5,10
-72.5025,-16.6831,1163,16.5,10
-72.5,-16.6847,1163,16.5,10
-72.499,-16.685,1163,16.5,10
-72.4964,-16.6852,1163,16.5,10
-72.4942,-16.6849,1163,16.5,10
-72.4932,-16.6853,1163,16.5,10
-72.4929,-16.6858,1163,16.5,10
-72.4931,-16.6872,1163,16.5,10
-72.4929,-16.6901,1163,16.5,10
-72.4926,-16.691,1163,16.5,10
-72.4918,-16.6915,1163,16.5,10
-72.4884,-16.691,1163,16.5,10
-72.4861,-16.6911,1163,16.5,10
-72.4843,-16.6921,1163,16.5,10
-72.4821,-16.6939,1163,16.5,10
-72.4809,-16.6943,1163,16.5,10
-72.4758,-16.6947,1163,16.5,10
-72.4731,-16.6956,1163,16.5,10
-72.4685,-16.69829,1163,16.5,10
-72.46788,-16.69843,1163,16.5,10
-72.46728,-16.69858,1163,16.5,10
-72.46647,-16.69873,1163,16.5,10
-72.46588,-16.69877,1163,16.5,10
-72.46564,-16.69876,1163,16.5,10
-72.46541,-16.69876,1163,16.5,10
-72.46499,-16.69877,1163,16.5,10
-72.4648,-16.69878,1163,16.5,10
-72.46461,-16.6988,1163,16.5,10
-72.46442,-16.69881,1163,16.5,10
-72.46407,-16.69885,1163,16.5,10
-72.4639,-16.69888,1163,16.5,10
-72.46357,-16.69897,1163,16.5,10
-72.46331,-16.6991,1163,16.5,10
-72.4631,-16.69928,1163,16.5,10
-72.46292,-16.69946,1163,16.5,10
-72.46276,-16.69963,1163,16.5,10
-72.4626,-16.69975,1163,16.5,10
-72.46252,-16.69979,1163,16.5,10
-72.46246,-16.69983,1163,16.5,10
-72.46228,-16.69989,1163,16.5,10
-72.46196,-16.69995,1163,16.5,10
-72.46163,-16.70004,1163,16.5,10
-72.46133,-16.70018,1163,16.5,10
-72.46124,-16.70023,1163,16.5,10
-72.46103,-16.70032,1163,16.5,10
-72.46074,-16.7004,1163,16.5,10
-72.46043,-16.70044,1163,16.5,10
-72.46018,-16.70042,1163,16.5,10
-72.45992,-16.70038,1163,16.5,10
-72.45961,-16.70036,1163,16.5,10
-72.45894,-16.70036,1163,16.5,10
-72.45862,-16.70034,1163,16.5,10
-72.45849,-16.7003,1163,16.5,10
-72.45835,-16.70027,1163,16.5,10
-72.45814,-16.70019,1163,16.5,10
-72.45796,-16.70009,1163,16.5,10
-72.45778,-16.70003,1163,16.5,10
-72.45756,-16.70005,1163,16.5,10
-72.45743,-16.70012,1163,16.5,10
-72.4573,-16.70018,1163,16.5,10
-72.45706,-16.7004,1163,16.5,10
-72.45694,-16.70053,1163,16.5,10
-72.45683,-16.70067,1163,16.5,10
-72.45674,-16.7008,1163,16.5,10
-72.45665,-16.70094,1163,16.5,10
-72.45651,-16.70118,1163,16.5,10
-72.45643,-16.70128,1163,16.5,10
-72.45623,-16.70158,1163,16.5,10
-72.45604,-16.70206,1163,16.5,10
-72.45594,-16.70228,1163,16.5,10
-72.45586,-16.7025,1163,16.5,10
-72.45581,-16.70261,1163,16.5,10
-72.45574,-16.70282,1163,16.5,10
-72.45569,-16.70304,1163,16.5,10
-72.45563,-16.70309,1163,16.5,10
-72.4556,-16.70314,1163,16.5,10
-72.45561,-16.70318,1163,16.5,10
-72.4557,-16.70339,1163,16.5,10
-72.45569,-16.70342,1163,16.5,10
-72.45564,-16.70346,1163,16.5,10
-72.45559,-16.70349,1163,16.5,10
-72.45555,-16.70349,1163,16.5,10
-72.45548,-16.70345,1163,16.5,10
-72.45535,-16.70335,1163,16.5,10
-72.45532,-16.70335,1163,16.5,10
-72.45511,-16.70351,1163,16.5,10
-72.45503,-16.70353,1163,16.5,10
-72.45496,-16.70356,1163,16.5,10
-72.45481,-16.7036,1163,16.5,10
-72.4547,-16.70362,1163,16.5,10
-72.45466,-16.70361,1163,16.5,10
-72.45462,-16.70361,1163,16.5,10
-72.45458,-16.70358,1163,16.5,10
-72.45451,-16.7035,1163,16.5,10
-72.45446,-16.70346,1163,16.5,10
-72.45437,-16.70335,1163,16.5,10
-72.45434,-16.7033,1163,16.5,10
-72.45424,-16.70319,1163,16.5,10
-72.45407,-16.70302,1163,16.5,10
-72.45399,-16.70298,1163,16.5,10
-72.45393,-16.70293,1163,16.5,10
-72.45386,-16.70289,1163,16.5,10
-72.4537,-16.70284,1163,16.5,10
-72.45364,-16.70288,1163,16.5,10
-72.4536,-16.70299,1163,16.5,10
-72.45352,-16.70313,1163,16.5,10
-72.45348,-16.70318,1163,16.5,10
-72.45341,-16.70335,1163,16.5,10
-72.45329,-16.7035,1163,16.5,10
-72.45313,-16.70358,1163,16.5,10
-72.45296,-16.70363,1163,16.5,10
-72.45275,-16.70366,1163,16.5,10
-72.45256,-16.70365,1163,16.5,10
-72.45234,-16.70358,1163,16.5,10
-72.45215,-16.70353,1163,16.5,10
-72.45205,-16.70352,1163,16.5,10
-72.45194,-16.7035,1163,16.5,10
-72.45176,-16.70348,1163,16.5,10
-72.45167,-16.70348,1163,16.5,10
-72.45154,-16.70346,1163,16.5,10
-72.45146,-16.70343,1163,16.5,10
-72.45126,-16.70333,1163,16.5,10
-72.45121,-16.70328,1163,16.5,10
-72.45098,-16.70315,1163,16.5,10
-72.45092,-16.70313,1163,16.5,10
-72.4508,-16.70311,1163,16.5,10
-72.45073,-16.7031,1163,16.5,10
-72.45067,-16.7031,1163,16.5,10
-72.45052,-16.70313,1163,16.5,10
-72.45048,-16.70316,1163,16.5,10
-72.45037,-16.70327,1163,16.5,10
-72.45033,-16.70332,1163,16.5,10
-72.45027,-16.70335,1163,16.5,10
-72.45021,-16.7034,1163,16.5,10
-72.45014,-16.70343,1163,16.5,10
-72.45007,-16.70347,1163,16.5,10
-72.44998,-16.70348,1163,16.5,10
-72.44991,-16.70351,1163,16.5,10
-72.44984,-16.70352,1163,16.5,10
-72.44972,-16.70355,1163,16.5,10
-72.4496,-16.70359,1163,16.5,10
-72.44954,-16.70363,1163,16.5,10
-72.44929,-16.70375,1163,16.5,10
-72.44914,-16.70378,1163,16.5,10
-72.44872,-16.70385,1163,16.5,10
-72.44853,-16.70387,1163,16.5,10
-72.44849,-16.70382,1163,16.5,10
-72.44848,-16.70368,1163,16.5,10
-72.44851,-16.70354,1163,16.5,10
-72.44851,-16.70344,1163,16.5,10
-72.44857,-16.70302,1163,16.5,10
-72.44857,-16.70293,1163,16.5,10
-72.44853,-16.70286,1163,16.5,10
-72.44846,-16.70282,1163,16.5,10
-72.44832,-16.70282,1163,16.5,10
-72.4482,-16.70288,1163,16.5,10
-72.44801,-16.70305,1163,16.5,10
-72.44789,-16.70312,1163,16.5,10
-72.44777,-16.70318,1163,16.5,10
-72.44764,-16.70326,1163,16.5,10
-72.44758,-16.70334,1163,16.5,10
-72.44753,-16.70341,1163,16.5,10
-72.4475,-16.70352,1163,16.5,10
-72.4475,-16.70362,1163,16.5,10
-72.44751,-16.70375,1163,16.5,10
-72.44747,-16.70401,1163,16.5,10
-72.4474,-16.70409,1163,16.5,10
-72.44728,-16.70415,1163,16.5,10
-72.44722,-16.70423,1163,16.5,10
-72.44713,-16.70428,1163,16.5,10
-72.44705,-16.70434,1163,16.5,10
-72.44671,-16.70454,1163,16.5,10
-72.44643,-16.70472,1163,16.5,10
-72.44637,-16.70473,1163,16.5,10
-72.4463,-16.70476,1163,16.5,10
-72.44621,-16.70476,1163,16.5,10
-72.44614,-16.70477,1163,16.5,10
-72.44601,-16.70475,1163,16.5,10
-72.44588,-16.70474,1163,16.5,10
-72.44555,-16.7047,1163,16.5,10
-72.44523,-16.70464,1163,16.5,10
-72.44515,-16.70462,1163,16.5,10
-72.44506,-16.70461,1163,16.5,10
-72.44479,-16.70456,1163,16.5,10
-72.4447,-16.70456,1163,16.5,10
-72.44474,-16.70468,1163,16.5,10
-72.44477,-16.70496,1163,16.5,10
-72.44477,-16.70511,1163,16.5,10
-72.44479,-16.7053,1163,16.5,10
-72.44474,-16.70558,1163,16.5,10
-72.44471,-16.70565,1163,16.5,10
-72.44467,-16.70579,1163,16.5,10
-72.44464,-16.70597,1163,16.5,10
-72.44461,-16.70611,1163,16.5,10
-72.44465,-16.70619,1163,16.5,10
-72.44494,-16.70623,1163,16.5,10
-72.44502,-16.70623,1163,16.5,10
-72.44531,-16.70626,1163,16.5,10
-72.44539,-16.70627,1163,16.5,10
-72.44548,-16.70629,1163,16.5,10
-72.44563,-16.70635,1163,16.5,10
-72.44569,-16.7064,1163,16.5,10
-72.44576,-16.70644,1163,16.5,10
-72.44584,-16.70656,1163,16.5,10
-72.4459,-16.70672,1163,16.5,10
-72.44595,-16.707,1163,16.5,10
-72.44595,-16.70713,1163,16.5,10
-72.44593,-16.7075,1163,16.5,10
-72.44593,-16.70758,1163,16.5,10
-72.44594,-16.70766,1163,16.5,10
-72.44598,-16.7078,1163,16.5,10
-72.44612,-16.70811,1163,16.5,10
-72.44613,-16.70818,1163,16.5,10
-72.44614,-16.70827,1163,16.5,10
-72.44612,-16.7084,1163,16.5,10
-72.44607,-16.70851,1163,16.5,10
-72.446,-16.70857,1163,16.5,10
-72.44596,-16.70857,1163,16.5,10
-72.44592,-16.70858,1163,16.5,10
-72.44589,-16.70855,1163,16.5,10
-72.44586,-16.70853,1163,16.5,10
-72.44584,-16.7085,1163,16.5,10
-72.4458,-16.70838,1163,16.5,10
-72.44576,-16.7083,1163,16.5,10
-72.44572,-16.70829,1163,16.5,10
-72.44568,-16.70829,1163,16.5,10
-72.44563,-16.70834,1163,16.5,10
-72.44559,-16.70839,1163,16.5,10
-72.44549,-16.70861,1163,16.5,10
-72.44544,-16.70876,1163,16.5,10
-72.4454,-16.70892,1163,16.5,10
-72.44538,-16.70907,1163,16.5,10
-72.44535,-16.70924,1163,16.5,10
-72.44532,-16.70937,1163,16.5,10
-72.4453,-16.70951,1163,16.5,10
-72.44527,-16.70962,1163,16.5,10
-72.44525,-16.70973,1163,16.5,10
-72.44517,-16.70994,1163,16.5,10
-72.44506,-16.71012,1163,16.5,10
-72.44492,-16.71023,1163,16.5,10
-72.44483,-16.71024,1163,16.5,10
-72.44475,-16.71026,1163,16.5,10
-72.44465,-16.71023,1163,16.5,10
-72.44456,-16.71022,1163,16.5,10
-72.44429,-16.71009,1163,16.5,10
-72.44421,-16.71001,1163,16.5,10
-72.44417,-16.70995,1163,16.5,10
-72.44415,-16.70981,1163,16.5,10
-72.44417,-16.70966,1163,16.5,10
-72.44415,-16.70957,1163,16.5,10
-72.4441,-16.7095,1163,16.5,10
-72.44401,-16.70942,1163,16.5,10
-72.44391,-16.70964,1163,16.5,10
-72.44383,-16.70976,1163,16.5,10
-72.44376,-16.70993,1163,16.5,10
-72.44366,-16.71009,1163,16.5,10
-72.44353,-16.71022,1163,16.5,10
-72.44335,-16.71032,1163,16.5,10
-72.4431,-16.71044,1163,16.5,10
-72.443,-16.71046,1163,16.5,10
-72.44292,-16.71049,1163,16.5,10
-72.44284,-16.71051,1163,16.5,10
-72.44276,-16.71056,1163,16.5,10
-72.44269,-16.71062,1163,16.5,10
-72.44259,-16.71077,1163,16.5,10
-72.44252,-16.71082,1163,16.5,10
-72.44246,-16.71088,1163,16.5,10
-72.4423,-16.71092,1163,16.5,10
-72.44221,-16.71092,1163,16.5,10
-72.44211,-16.71093,1163,16.5,10
-72.44191,-16.71097,1163,16.5,10
-72.4417,-16.71104,1163,16.5,10
-72.44151,-16.71116,1163,16.5,10
-72.44136,-16.7113,1163,16.5,10
-72.44128,-16.71142,1163,16.5,10
-72.44124,-16.71155,1163,16.5,10
-72.44122,-16.71168,1163,16.5,10
-72.44118,-16.71181,1163,16.5,10
-72.44113,-16.71186,1163,16.5,10
-72.44108,-16.71193,1163,16.5,10
-72.44107,-16.71193,1163,16.5,10
-72.441,-16.71198,1163,16.5,10
-72.44086,-16.71199,1163,16.5,10
-72.44069,-16.71193,1163,16.5,10
-72.44052,-16.71185,1163,16.5,10
-72.44043,-16.71183,1163,16.5,10
-72.44037,-16.71187,1163,16.5,10
-72.44033,-16.71191,1163,16.5,10
-72.4402,-16.71214,1163,16.5,10
-72.44017,-16.71223,1163,16.5,10
-72.44009,-16.71228,1163,16.5,10
-72.44002,-16.71235,1163,16.5,10
-72.43963,-16.71254,1163,16.5,10
-72.43955,-16.71259,1163,16.5,10
-72.43921,-16.71273,1163,16.5,10
-72.43906,-16.71282,1163,16.5,10
-72.43891,-16.71293,1163,16.5,10
-72.43864,-16.71315,1163,16.5,10
-72.43839,-16.71337,1163,16.5,10
-72.4383,-16.71342,1163,16.5,10
-72.43823,-16.71349,1163,16.5,10
-72.43815,-16.71354,1163,16.5,10
-72.43808,-16.71361,1163,16.5,10
-72.43802,-16.71365,1163,16.5,10
-72.43796,-16.7137,1163,16.5,10
-72.43785,-16.71376,1163,16.5,10
-72.4378,-16.71378,1163,16.5,10
-72.43776,-16.71381,1163,16.5,10
-72.4377,-16.71387,1163,16.5,10
-72.43768,-16.7139,1163,16.5,10
-72.43767,-16.71394,1163,16.5,10
-72.43766,-16.71405,1163,16.5,10
-72.43762,-16.71418,1163,16.5,10
-72.43756,-16.71424,1163,16.5,10
-72.43739,-16.71447,1163,16.5,10
-72.43734,-16.71456,1163,16.5,10
-72.43727,-16.71473,1163,16.5,10
-72.43725,-16.71482,1163,16.5,10
-72.43723,-16.71496,1163,16.5,10
-72.43725,-16.71509,1163,16.5,10
-72.43729,-16.71516,1163,16.5,10
-72.43733,-16.71525,1163,16.5,10
-72.43743,-16.71541,1163,16.5,10
-72.43752,-16.71554,1163,16.5,10
-72.43757,-16.71559,1163,16.5,10
-72.43767,-16.71572,1163,16.5,10
-72.43792,-16.71596,1163,16.5,10
-72.438,-16.71605,1163,16.5,10
-72.43808,-16.71619,1163,16.5,10
-72.4381,-16.71625,1163,16.5,10
-72.43813,-16.71631,1163,16.5,10
-72.43818,-16.71648,1163,16.5,10
-72.43822,-16.71665,1163,16.5,10
-72.43824,-16.71681,1163,16.5,10
-72.4382,-16.71696,1163,16.5,10
-72.4381,-16.7171,1163,16.5,10
-72.43794,-16.71728,1163,16.5,10
-72.43788,-16.71736,1163,16.5,10
-72.43784,-16.71745,1163,16.5,10
-72.43781,-16.71755,1163,16.5,10
-72.43777,-16.71777,1163,16.5,10
-72.43776,-16.71787,1163,16.5,10
-72.43774,-16.71794,1163,16.5,10
-72.43773,-16.71802,1163,16.5,10
-72.43766,-16.71815,1163,16.5,10
-72.43745,-16.71836,1163,16.5,10
-72.43743,-16.71843,1163,16.5,10
-72.43739,-16.71852,1163,16.5,10
-72.43736,-16.71863,1163,16.5,10
-72.43731,-16.71878,1163,16.5,10
-72.43726,-16.71885,1163,16.5,10
-72.43717,-16.71889,1163,16.5,10
-72.43708,-16.71887,1163,16.5,10
-72.43699,-16.7188,1163,16.5,10
-72.43685,-16.71853,1163,16.5,10
-72.43681,-16.7184,1163,16.5,10
-72.43667,-16.71824,1163,16.5,10
-72.43657,-16.71821,1163,16.5,10
-72.43643,-16.71815,1163,16.5,10
-72.43626,-16.71813,1163,16.5,10
-72.43612,-16.71807,1163,16.5,10
-72.43599,-16.71801,1163,16.5,10
-72.43589,-16.71793,1163,16.5,10
-72.43579,-16.71786,1163,16.5,10
-72.43567,-16.71764,1163,16.5,10
-72.43558,-16.71733,1163,16.5,10
-72.43546,-16.71701,1163,16.5,10
-72.43531,-16.71674,1163,16.5,10
-72.43516,-16.71652,1163,16.5,10
-72.43511,-16.71643,1163,16.5,10
-72.43507,-16.71634,1163,16.5,10
-72.43505,-16.71617,1163,16.5,10
-72.43505,-16.71608,1163,16.5,10
-72.43508,-16.71584,1163,16.5,10
-72.4351,-16.71536,1163,16.5,10
-72.43512,-16.71518,1163,16.5,10
-72.43508,-16.71504,1163,16.5,10
-72.435,-16.71498,1163,16.5,10
-72.43489,-16.71498,1163,16.5,10
-72.43453,-16.7151,1163,16.5,10
-72.43419,-16.71523,1163,16.5,10
-72.4338,-16.7153,1163,16.5,10
-72.43369,-16.71531,1163,16.5,10
-72.43363,-16.71559,1163,16.5,10
-72.43356,-16.71578,1163,16.5,10
-72.4335,-16.71592,1163,16.5,10
-72.43349,-16.71617,1163,16.5,10
-72.43351,-16.71628,1163,16.5,10
-72.43354,-16.71639,1163,16.5,10
-72.43372,-16.71667,1163,16.5,10
-72.4338,-16.71677,1163,16.5,10
-72.43386,-16.71686,1163,16.5,10
-72.43392,-16.71697,1163,16.5,10
-72.434,-16.71714,1163,16.5,10
-72.43402,-16.71731,1163,16.5,10
-72.43401,-16.7174,1163,16.5,10
-72.43401,-16.71765,1163,16.5,10
-72.43402,-16.71771,1163,16.5,10
-72.43404,-16.71778,1163,16.5,10
-72.43412,-16.71789,1163,16.5,10
-72.43436,-16.7181,1163,16.5,10
-72.4344,-16.71815,1163,16.5,10
-72.43444,-16.71822,1163,16.5,10
-72.43444,-16.71829,1163,16.5,10
-72.43441,-16.71835,1163,16.5,10
-72.43431,-16.71848,1163,16.5,10
-72.43425,-16.71872,1163,16.5,10
-72.43422,-16.7188,1163,16.5,10
-72.43418,-16.71888,1163,16.5,10
-72.43406,-16.71903,1163,16.5,10
-72.43394,-16.71911,1163,16.5,10
-72.43363,-16.71917,1163,16.5,10
-72.43338,-16.71934,1163,16.5,10
-72.43331,-16.71947,1163,16.5,10
-72.43321,-16.71972,1163,16.5,10
-72.43317,-16.71985,1163,16.5,10
-72.43301,-16.72,1163,16.5,10
-72.43289,-16.72005,1163,16.5,10
-72.43279,-16.72012,1163,16.5,10
-72.43265,-16.7202,1163,16.5,10
-72.43251,-16.72029,1163,16.5,10
-72.43222,-16.72043,1163,16.5,10
-72.43193,-16.72045,1163,16.5,10
-72.4318,-16.72041,1163,16.5,10
-72.43166,-16.72039,1163,16.5,10
-72.43142,-16.72033,1163,16.5,10
-72.43116,-16.72029,1163,16.5,10
-72.43099,-16.72029,1163,16.5,10
-72.43083,-16.7203,1163,16.5,10
-72.43048,-16.72034,1163,16.5,10
-72.42999,-16.72043,1163,16.5,10
-72.42983,-16.72048,1163,16.5,10
-72.42965,-16.72052,1163,16.5,10
-72.42913,-16.72066,1163,16.5,10
-72.42899,-16.72068,1163,16.5,10
-72.42886,-16.72071,1163,16.5,10
-72.42873,-16.72071,1163,16.5,10
-72.42861,-16.72072,1163,16.5,10
-72.42836,-16.72072,1163,16.5,10
-72.42825,-16.72071,1163,16.5,10
-72.42814,-16.72071,1163,16.5,10
-72.42795,-16.72074,1163,16.5,10
-72.42782,-16.7208,1163,16.5,10
-72.42771,-16.72089,1163,16.5,10
-72.42762,-16.72106,1163,16.5,10
-72.42753,-16.72119,1163,16.5,10
-72.42745,-16.72132,1163,16.5,10
-72.42723,-16.72161,1163,16.5,10
-72.42707,-16.72173,1163,16.5,10
-72.42693,-16.72186,1163,16.5,10
-72.42661,-16.72206,1163,16.5,10
-72.42645,-16.72214,1163,16.5,10
-72.42632,-16.72222,1163,16.5,10
-72.42557,-16.72253,1163,16.5,10
-72.42536,-16.72263,1163,16.5,10
-72.42515,-16.72274,1163,16.5,10
-72.42471,-16.72306,1163,16.5,10
-72.42404,-16.72361,1163,16.5,10
-72.42323,-16.72432,1163,16.5,10
-72.42303,-16.72451,1163,16.5,10
-72.42236,-16.72508,1163,16.5,10
-72.42155,-16.72581,1163,16.5,10
-72.42115,-16.72623,1163,16.5,10
-72.42101,-16.72634,1163,16.5,10
-72.42089,-16.72646,1163,16.5,10
-72.42059,-16.72668,1163,16.5,10
-72.41945,-16.72762,1163,16.5,10
-72.41919,-16.72788,1163,16.5,10
-72.41902,-16.72811,1163,16.5,10
-72.41893,-16.7283,1163,16.5,10
-72.41891,-16.72839,1163,16.5,10
-72.41891,-16.72852,1163,16.5,10
-72.41897,-16.72865,1163,16.5,10
-72.41921,-16.72908,1163,16.5,10
-72.41923,-16.72923,1163,16.5,10
-72.41921,-16.72937,1163,16.5,10
-72.41917,-16.72943,1163,16.5,10
-72.4191,-16.72958,1163,16.5,10
-72.41902,-16.72993,1163,16.5,10
-72.41898,-16.73019,1163,16.5,10
-72.41874,-16.73094,1163,16.5,10
-72.41872,-16.73103,1163,16.5,10
-72.41871,-16.73127,1163,16.5,10
-72.41876,-16.73156,1163,16.5,10
-72.41882,-16.7317,1163,16.5,10
-72.4189,-16.73185,1163,16.5,10
-72.4191,-16.73206,1163,16.5,10
-72.41927,-16.73232,1163,16.5,10
-72.41932,-16.73249,1163,16.5,10
-72.41931,-16.73263,1163,16.5,10
-72.41922,-16.73271,1163,16.5,10
-72.41907,-16.73274,1163,16.5,10
-72.41891,-16.73273,1163,16.5,10
-72.41871,-16.73267,1163,16.5,10
-72.41861,-16.73267,1163,16.5,10
-72.41851,-16.7327,1163,16.5,10
-72.41841,-16.73278,1163,16.5,10
-72.41833,-16.73288,1163,16.5,10
-72.41827,-16.73307,1163,16.5,10
-72.41827,-16.73313,1163,16.5,10
-72.41819,-16.73328,1163,16.5,10
-72.41806,-16.73343,1163,16.5,10
-72.41789,-16.73355,1163,16.5,10
-72.41771,-16.73365,1163,16.5,10
-72.41731,-16.73378,1163,16.5,10
-72.41724,-16.73382,1163,16.5,10
-72.41694,-16.73404,1163,16.5,10
-72.41681,-16.73412,1163,16.5,10
-72.4167,-16.73421,1163,16.5,10
-72.41607,-16.73458,1163,16.5,10
-72.41588,-16.73472,1163,16.5,10
-72.41581,-16.73483,1163,16.5,10
-72.41582,-16.73495,1163,16.5,10
-72.41588,-16.73504,1163,16.5,10
-72.41599,-16.73514,1163,16.5,10
-72.41604,-16.73516,1163,16.5,10
-72.41625,-16.73533,1163,16.5,10
-72.41652,-16.73548,1163,16.5,10
-72.41658,-16.7355,1163,16.5,10
-72.41677,-16.73564,1163,16.5,10
-72.41687,-16.73583,1163,16.5,10
-72.41692,-16.73605,1163,16.5,10
-72.41683,-16.73624,1163,16.5,10
-72.41675,-16.7363,1163,16.5,10
-72.41667,-16.73638,1163,16.5,10
-72.41647,-16.73645,1163,16.5,10
-72.41624,-16.73651,1163,16.5,10
-72.41598,-16.73662,1163,16.5,10
-72.41583,-16.73671,1163,16.5,10
-72.41569,-16.7368,1163,16.5,10
-72.41539,-16.73706,1163,16.5,10
-72.41489,-16.73756,1163,16.5,10
-72.41475,-16.7376,1163,16.5,10
-72.41466,-16.73759,1163,16.5,10
-72.41452,-16.73751,1163,16.5,10
-72.41444,-16.73749,1163,16.5,10
-72.41425,-16.73747,1163,16.5,10
-72.41405,-16.73747,1163,16.5,10
-72.41374,-16.73749,1163,16.5,10
-72.41358,-16.73745,1163,16.5,10
-72.41347,-16.73736,1163,16.5,10
-72.41341,-16.73724,1163,16.5,10
-72.41339,-16.7371,1163,16.5,10
-72.4134,-16.73699,1163,16.5,10
-72.41339,-16.73674,1163,16.5,10
-72.41334,-16.73662,1163,16.5,10
-72.41325,-16.73654,1163,16.5,10
-72.41317,-16.73651,1163,16.5,10
-72.41291,-16.73649,1163,16.5,10
-72.41235,-16.73653,1163,16.5,10
-72.41201,-16.73657,1163,16.5,10
-72.41177,-16.73657,1163,16.5,10
-72.41107,-16.7365,1163,16.5,10
-72.41076,-16.7364,1163,16.5,10
-72.41041,-16.73632,1163,16.5,10
-72.41015,-16.7363,1163,16.5,10
-72.40993,-16.73633,1163,16.5,10
-72.40978,-16.73641,1163,16.5,10
-72.40962,-16.73654,1163,16.5,10
-72.40895,-16.73698,1163,16.5,10
-72.4086,-16.73725,1163,16.5,10
-72.40848,-16.73731,1163,16.5,10
-72.40837,-16.73739,1163,16.5,10
-72.40826,-16.73742,1163,16.5,10
-72.40815,-16.73747,1163,16.5,10
-72.40791,-16.73752,1163,16.5,10
-72.40767,-16.73755,1163,16.5,10
-72.40756,-16.73758,1163,16.5,10
-72.40734,-16.73765,1163,16.5,10
-72.40697,-16.7378,1163,16.5,10
-72.40688,-16.73785,1163,16.5,10
-72.4068,-16.7379,1163,16.5,10
-72.40663,-16.73805,1163,16.5,10
-72.40646,-16.73823,1163,16.5,10
-72.40638,-16.73834,1163,16.5,10
-72.40618,-16.73853,1163,16.5,10
-72.40599,-16.73865,1163,16.5,10
-72.40552,-16.73883,1163,16.5,10
-72.40534,-16.73893,1163,16.5,10
-72.40518,-16.73907,1163,16.5,10
-72.40504,-16.73925,1163,16.5,10
-72.40498,-16.73935,1163,16.5,10
-72.40494,-16.73945,1163,16.5,10
-72.40488,-16.73995,1163,16.5,10
-72.40478,-16.74016,1163,16.5,10
-72.40461,-16.74039,1163,16.5,10
-72.4044,-16.74061,1163,16.5,10
-72.40412,-16.74085,1163,16.5,10
-72.40401,-16.74098,1163,16.5,10
-72.40394,-16.74109,1163,16.5,10
-72.40391,-16.74123,1163,16.5,10
-72.40391,-16.74131,1163,16.5,10
-72.40401,-16.74182,1163,16.5,10
-72.40402,-16.74208,1163,16.5,10
-72.40408,-16.74242,1163,16.5,10
-72.40408,-16.74264,1163,16.5,10
-72.40406,-16.74273,1163,16.5,10
-72.40403,-16.74283,1163,16.5,10
-72.4039,-16.74303,1163,16.5,10
-72.40388,-16.74309,1163,16.5,10
-72.40385,-16.74313,1163,16.5,10
-72.40378,-16.74328,1163,16.5,10
-72.40375,-16.74341,1163,16.5,10
-72.40372,-16.74375,1163,16.5,10
-72.40367,-16.74389,1163,16.5,10
-72.40355,-16.74401,1163,16.5,10
-72.40323,-16.7442,1163,16.5,10
-72.40308,-16.7444,1163,16.5,10
-72.40304,-16.7445,1163,16.5,10
-72.403,-16.74469,1163,16.5,10
-72.40304,-16.74482,1163,16.5,10
-72.40318,-16.74486,1163,16.5,10
-72.40336,-16.74484,1163,16.5,10
-72.40375,-16.74473,1163,16.5,10
-72.40398,-16.74472,1163,16.5,10
-72.40408,-16.74473,1163,16.5,10
-72.40418,-16.74475,1163,16.5,10
-72.40431,-16.74484,1163,16.5,10
-72.40434,-16.74493,1163,16.5,10
-72.4043,-16.74501,1163,16.5,10
-72.4042,-16.74507,1163,16.5,10
-72.40411,-16.74507,1163,16.5,10
-72.40384,-16.74515,1163,16.5,10
-72.40367,-16.74526,1163,16.5,10
-72.40352,-16.74544,1163,16.5,10
-72.40325,-16.74602,1163,16.5,10
-72.40319,-16.74621,1163,16.5,10
-72.40304,-16.74644,1163,16.5,10
-72.40284,-16.74667,1163,16.5,10
-72.40258,-16.74689,1163,16.5,10
-72.40225,-16.7471,1163,16.5,10
-72.4022,-16.74717,1163,16.5,10
-72.40215,-16.74725,1163,16.5,10
-72.40211,-16.74745,1163,16.5,10
-72.40207,-16.74784,1163,16.5,10
-72.40202,-16.74805,1163,16.5,10
-72.40194,-16.74829,1163,16.5,10
-72.40171,-16.74875,1163,16.5,10
-72.40163,-16.74887,1163,16.5,10
-72.40157,-16.749,1163,16.5,10
-72.4014,-16.74929,1163,16.5,10
